0,6,0.190251,2557,220.222,278.414
0,3,0.671449,6808,-108.249,344.448
0,7,-4.80141,-4613,314.228,-56.9785
0,1,0.209099,8745,-310.373,235.03
0,0,0.663313,4579,-369.246,290.288
0,3,0.498826,5365,-76.2348,-45.0516
0,2,-3.77116,964,-203.446,-69.1958
0,1,-0.0323986,5510,-250,-127.966
0,8,-0.337565,668,354.094,58.8944
0,0,-0.121595,-3339,-400.128,-0.554679
0,6,-0.293493,-3466,184.846,-118.038
0,1,-0.439058,712,-310.088,-372.297
0,2,-3.66544,-1912,-225.905,-306.705
0,5,0.525304,9325,127.069,347.196
0,2,-3.67416,-1702,-204.787,-183.27
0,8,-0.0880844,4103,369.933,295.311
0,1,-0.457854,532,-326.566,-255.403
0,7,-4.93243,-457,283.914,284.755
0,4,-3.77664,-6294,27.0653,-258.364
0,8,0.419874,10371,378.625,356.653
0,7,-4.8932,-1705,274.148,202.944
0,2,-3.4442,-5976,-193.756,-205.116
0,8,-0.610948,-2427,385.233,-424.859
0,0,0.495839,3341,-368.064,345.127
0,6,-0.162881,-2037,209.665,-276.453
0,4,-3.84153,-5197,-3.43047,-447.067
0,5,0.30198,7153,64.0546,355.105
0,2,-3.68885,-1342,-199.727,-348.064
0,0,0.464627,3083,-424.125,332.661
0,1,-0.601469,-737,-338.878,-334.83
0,0,0.407692,2592,-383.261,281.862
0,1,0.413814,11106,-309.396,392.505
0,6,0.590189,6801,183.303,385.156
0,0,-0.467394,-6911,-365.628,-380.825
0,8,-0.199174,2527,350,-1.57189
0,8,0.231585,8358,444.871,369.349
0,7,-4.95457,215,343.873,207.916
0,7,-4.95024,86,277.092,-10.2183
0,0,0.390714,2439,-394.715,330.182
0,3,-0.637367,-6694,-101.349,-208.247
0,6,0.587972,6782,222.491,239.133
0,4,-4.20942,4031,4.33263,356.623
0,5,-0.263394,-213,134.041,-28.866
0,6,-0.621985,-6274,216.442,-420.98
0,4,-4.22522,4385,44.0396,72.6997
0,4,-3.75296,-6640,-2.78909,-391.243
0,7,-4.89038,-1793,298.18,168.295
0,3,-0.470513,-5356,-124.292,-237.012
0,2,-3.86353,3778,-166.632,28.3439
0,0,-0.0190252,-2090,-361.945,-0.670422
0,8,0.282624,8943,367.161,245.573
0,5,0.160632,5461,71.7568,58.5389
0,0,-0.628995,-8191,-364.984,-311.492
0,6,0.272873,3582,214.004,208.99
0,7,0.461819,2113,315.997,100.377
0,5,0.168725,5565,66.2235,141.16
0,2,-3.45309,-5853,-195.012,-407.943
0,5,-0.580995,-3267,87.0778,-229.553
0,3,-0.292272,-3638,-93.3889,-116.658
0,6,-0.106556,-1356,206.14,-168.696
0,2,-3.69106,-1287,-205.537,-391.408
0,3,-0.699859,-7141,-76.8543,-172.656
0,8,-0.35315,470,360.565,-463.434
0,6,0.309639,4012,223.971,210.494
0,1,-0.620387,-893,-326.462,-358.272
0,5,-0.0632,2356,96.4577,-65.2237
0,3,0.324264,3667,-107.009,106.724
0,7,-4.70156,-7327,286.761,-286.389
0,8,0.411093,10286,433.434,314.839
0,4,-4.0732,562,-21.497,-157.661
0,0,0.109978,-519,-412.702,126.048
0,7,-4.58067,-9787,340.43,-397.819
0,6,0.294122,3832,159.889,62.6487
0,5,0.470725,8842,123.799,447.716
0,5,0.208739,6068,119.871,184.866
0,6,0.632188,7156,206.202,416.143
0,0,-0.714606,-8789,-436.068,-381.583
0,5,-0.534756,-2884,100.999,-245.556
0,5,0.253181,6602,108.132,131.855
0,7,0.48255,2340,338.055,213.192
0,2,-3.85899,3642,-222.862,163.106
0,3,0.616753,6373,-99.0574,282.039
0,0,-0.0369696,-2311,-403.381,-62.3569
0,1,-0.653154,-1156,-320.833,-333.221
0,0,0.59328,4088,-431.969,281.428
0,4,-4.1713,3155,-41.2785,185.307
0,5,-0.297351,-593,78.1705,-406.178
0,8,0.381283,9990,385.376,305.12
0,0,-0.579134,-7819,-405.324,-256.493
0,8,-0.0647891,4435,419.593,-11.6038
0,3,-0.20248,-2647,-120.831,90.3324
0,2,-3.83054,2771,-250,79.833
0,4,-4.29572,5793,50,346.97
0,0,-0.465296,-6893,-355.918,-402.944
0,6,0.275556,3614,190.412,213.274
0,1,0.0187468,6209,-250,184.828
0,1,-0.564153,-424,-250,-245.233
0,6,0.589722,6797,161.701,202.75
0,7,0.612023,3633,284,457.179
0,3,0.145091,1635,-116.114,-11.8044
0,6,0.139411,1895,150,31.8289
0,3,-0.618531,-6555,-68.768,-436.752
0,8,0.375976,9936,436.208,277.276
0,5,0.236486,6405,129.202,269.2
0,5,-0.479714,-2403,124.013,-349.903
0,2,-3.87714,4180,-162.709,6.49361
0,6,0.208067,2784,151.3,204.874
0,7,-4.87212,-2368,339.507,128.022
0,1,0.47735,11750,-322.156,241.531
0,4,-4.25352,4982,7.43783,67.166
0,4,-3.96453,-2464,-14.4304,-136.063
0,8,-0.0592399,4514,360.851,98.4686
0,1,0.149582,7978,-324.626,226.974
0,5,-0.491116,-2504,76.6809,-411.907
0,1,-0.191196,3434,-283.392,-6.96867
0,2,-3.70312,-978,-154.478,-51.6584
0,7,0.459284,2085,320.667,359.5
0,0,0.136514,-207,-431.855,201.058
0,6,-0.618569,-6249,227.835,-432.477
0,2,-3.80836,2075,-190.066,70.365
0,3,-0.502406,-5631,-104.723,-271.373
0,8,0.126568,7062,350,226.019
0,6,0.147963,2008,187.672,-19.9095
0,4,-4.0464,-194,-7.88885,60.0968
0,1,-0.619153,-883,-250,-349.778
0,1,-0.574998,-516,-274.254,-404.201
0,4,-3.92292,-3500,-41.1797,-167.81
0,3,-0.0509303,-812,-58.5644,165.16
0,8,0.0850491,6517,355.086,144.158
0,7,-4.96714,583,278.606,354.232
0,0,-0.304006,-5373,-389.265,-411.821
0,3,0.14131,1589,-123.564,244.069
0,7,-4.89288,-1715,308.924,249.493
0,5,0.283638,6950,72.5065,229.297
0,4,-3.90664,-3884,1.20318,-189
0,8,-0.528289,-1574,394.512,-335.475
0,7,-4.88872,-1845,343.298,-20.6745
0,6,-0.169181,-2111,221.868,-209.801
0,7,-4.91157,-1118,347.122,-22.4999
0,8,0.193066,7898,396.956,412.881
0,4,-3.77127,-6374,32.3747,-372.575
0,0,0.473686,3159,-412.651,115.713
0,7,0.536625,2904,317.244,112.607
0,2,-3.96994,6784,-155.299,442.006
