2,24,0.203385,-1677,235.962,265.547
2,21,0.402089,11853,-62.5254,352.018
2,25,-0.0809567,-13551,272.27,-53.2835
2,19,-0.0338632,8329,-250,191.206
2,19,0.167106,10644,-313.409,263.334
2,21,-0.188534,4626,-68.3624,-51.7936
2,20,0.212162,117,-225.422,-104.764
2,20,0.14021,-721,-180.886,-129.868
2,26,-0.405984,-8199,356.093,68.6233
2,18,-0.0558061,-8776,-357.15,7.14108
2,24,-0.278773,-7139,188.711,-132.27
2,19,-0.274385,5676,-252.3,-353.611
2,20,-0.340632,-6306,-164.336,-239.946
2,23,0.201988,1608,122.291,326.828
2,20,-0.0253141,-2739,-150,-197.243
2,25,0.388543,-8249,334.192,277.001
2,19,-0.606643,2510,-318.901,-221.603
2,24,0.513947,1331,218.842,268.755
2,22,-0.28405,-6614,-0.178802,-223.937
2,25,0.00607925,-12472,330.576,308.679
2,25,0.0462941,-11971,270.596,149.133
2,20,-0.217335,-5001,-184.015,-207.674
2,25,-0.610863,-18675,300.25,-353.62
2,19,0.247809,11559,-326.094,349.518
2,24,-0.546791,-9868,198.717,-253.111
2,22,-0.363952,-7425,-18.7546,-401.043
2,22,0.428635,1385,34.8566,294.269
2,20,-0.681756,-9285,-171.175,-341.778
2,18,0.57742,-1577,-389.415,308.391
2,19,-0.56673,2857,-333.753,-294.68
2,18,0.553145,-1809,-358.033,246.594
2,19,0.555025,14783,-293.28,402.944
2,24,0.243875,-1249,184.321,378.097
2,18,-0.324387,-11692,-350,-340.847
2,25,0.028901,-12187,285.634,14.6499
2,26,0.540427,1737,423.046,351.797
2,25,0.181157,-10365,350,166.189
2,25,0.0966582,-11356,294.985,19.6846
2,18,0.270963,-4840,-364.516,246.009
2,21,-0.520928,1336,-108.235,-239.834
2,24,0.223043,-1468,184.221,233.486
2,22,0.474775,1823,-26.9814,281.586
2,23,0.254767,2211,137.623,8.80392
2,24,-0.441687,-8854,191.112,-353.344
2,22,0.0613218,-2652,35.5253,35.9143
2,22,-0.385143,-7632,38.4991,-318.24
2,24,0.235018,-1342,228.733,172.853
2,21,-0.18496,4668,-80.7815,-261.397
2,20,-0.323352,-6131,-153.969,-0.896616
2,19,0.0698514,9524,-320.966,-10.8695
2,26,0.326605,-305,350,252.99
2,23,0.377068,3511,88.2498,40.006
2,19,-0.429685,4117,-337.686,-292.771
2,24,0.144437,-2317,193.397,201.188
2,25,0.498301,-7295,274.987,114.883
2,22,0.102023,-2169,37.7869,173.223
2,20,-0.526491,-8030,-190.782,-327.199
2,23,-0.567654,-7129,84.6549,-192.906
2,21,-0.4353,2073,-60.9904,-132.328
2,24,-0.23236,-6623,187.239,-179.624
2,20,-0.647101,-9018,-175.413,-336.91
2,22,-0.221824,-5947,-25.7426,-156.696
2,25,-0.603827,-18621,337.492,-400.361
2,24,0.403283,332,189.045,188.307
2,19,-0.447183,3950,-253.406,-360.27
2,23,-0.117518,-2345,66.4674,-72.8569
2,21,0.085671,8134,-138.589,89.3742
2,25,-0.448301,-17380,267.131,-263.601
2,26,0.370026,135,401.028,259.912
2,22,-0.00201988,-3408,-27.5176,-100.228
2,18,0.0193813,-7879,-368.97,133.058
2,25,-0.451095,-17404,339.885,-312.832
2,24,0.311461,-558,182.262,58.7875
2,23,0.398773,3727,87.6025,443.6
2,23,0.233571,1972,132.417,182.397
2,24,0.437706,651,181.607,420.198
