3,34,0.357198,1387,243.594,258.526
3,35,-4.849,-3282,-40.2018,355.329
3,30,0.312512,5672,251.153,-51.5678
3,33,-0.52237,-4724,-219.143,168.483
3,34,-0.327187,-6869,-288.501,250
3,30,-0.155838,1041,-64.4053,-55.4937
3,30,-0.264075,15,-236.266,-122.489
3,30,0.0205701,2795,-150.83,-130.978
3,32,0.328058,5639,356.96,73.1783
3,31,-0.653439,-10571,-336.061,11.2264
3,30,0.811093,9853,189.427,-141.088
3,28,-0.126811,5013,-223.489,-344.32
3,29,-0.36257,1248,-133.479,-206.959
3,34,-0.0581396,-3743,118.984,317.266
3,29,-0.0167578,4430,-107.683,-208.127
3,34,0.39976,1811,318.196,264.459
3,29,-0.228048,2437,-315.12,-204.764
3,34,0.349944,1312,186.314,260.847
3,29,-0.562243,-378,-14.029,-207.012
3,34,0.322461,1021,306.564,284.533
3,32,0.422712,6611,268.381,121.75
3,29,-0.225851,2457,-179.503,-209.223
3,28,0.290224,10034,259.653,-318.313
3,35,-4.87723,-2731,-304.95,351.653
3,29,0.288863,7345,193.054,-241.501
3,27,-4.59392,5079,-25.1304,-376.013
3,34,-0.0654878,-3839,18.1501,262.487
3,28,-0.31524,2766,-158.889,-339.873
3,34,-0.0897792,-4154,-370.363,296.702
3,28,-0.359514,2285,-333.664,-274.75
3,33,-0.279934,-2311,-345.423,228.936
3,35,-4.77754,-4545,-284.143,408.339
3,35,0.215283,1356,184.78,374.527
3,28,-0.381967,2048,-340.005,-315.318
3,31,0.22261,-2124,257.4,21.9133
3,34,0.451903,2321,412.117,343.013
3,33,0.46178,5646,352.403,150
3,31,0.308237,-1229,303.899,34.942
3,33,-0.583059,-5269,-349.167,204.204
3,29,-0.256536,2179,-110.513,-250
3,33,0.144095,2457,162.872,230.007
3,34,0.151015,-979,-41.2701,250
3,31,0.18041,-2583,140.952,23.8768
3,28,0.288781,10019,178.876,-324.415
3,31,0.126702,-3179,32.4523,17.9006
3,28,0.236713,9461,59.1387,-281.731
3,33,-0.0508079,252,193.659,175.593
3,28,-0.340444,2490,-56.8396,-272.358
3,31,-0.0939948,-5647,-147.827,-15.4182
3,31,-0.417881,-8758,-299.291,-17.2702
3,34,0.326821,1068,333.226,259.469
3,31,0.333494,-973,96.7043,30.7287
3,28,-0.415024,1709,-325.61,-285.186
3,33,0.122002,2213,182.478,197.371
3,32,0.43053,6689,254.781,122.32
3,33,-0.349621,-3043,23.4478,189.226
3,28,-0.237261,3661,-188.282,-288.546
3,29,-0.0235839,4364,83.5762,-174.704
3,30,0.259466,5169,-44.9154,-142.146
3,29,0.595549,9963,179.315,-183.569
3,28,-0.426867,1590,-161.588,-309.684
3,29,0.292376,7377,-2.30733,-150
3,27,-4.78685,9505,325.97,-368.814
3,33,0.317333,4275,171.395,177.107
3,27,-4.54886,3905,-218.541,-361.857
3,30,-0.174017,866,51.3018,-76.5316
3,32,-0.0402736,1429,-154.054,80.1501
