8,78,0.977419,5325,338.751,170.463
8,80,0.981409,6083,261.246,390.847
8,76,-0.130523,-2272,-27.9815,-28.8621
8,75,0.215688,2991,194.259,-119.088
8,77,0.0621246,362,17.033,53.9687
8,75,-0.13401,513,-11.4678,-101.844
8,72,-0.802306,-2372,-383.833,-368.503
8,75,0.703781,6143,252.145,-127.648
8,77,0.600574,3873,364.996,135.349
8,77,0.433195,2858,-88.3512,63.5951
8,73,0.841565,6281,192.546,-260.813
8,74,0.504187,4570,156.217,-222.045
8,78,0.579013,3108,272.894,230.513
8,78,0.207555,677,66.656,194.647
8,73,1.03409,7433,301.845,-313.499
8,77,0.777552,4861,108.6,56.5105
8,76,-0.669106,-6392,-266.147,15.0276
8,78,-0.563521,-4575,-241.813,164.685
8,76,-0.169353,-2599,-207.196,15.9758
8,76,-0.301099,-3678,-9.17618,-32.8806
8,74,0.564187,4959,243.442,-224.34
8,74,-0.494083,-2707,-124.491,-223.582
8,77,-0.295055,-2104,-251.07,108.125
8,80,-0.00517284,-848,-26.4419,380.3
8,75,0.352719,3923,114.32,-87.8296
8,76,-0.626195,-6099,-194.473,-23.9708
8,74,-0.828204,-4792,-209.161,-226.242
8,73,0.207051,1709,-46.9067,-285.057
8,78,-0.281185,-2755,-130.849,155.912
8,76,-0.510103,-5275,-349.468,-19.9764
8,76,-0.570962,-5713,-180.532,-4.46059
8,80,-0.101355,-1655,-189.49,450
8,79,0.700658,6034,190.013,328.489
8,76,-0.0264489,-1382,-228.093,-26.2683
8,77,-0.317743,-2254,-114.416,109.976
8,78,0.730153,3995,268.831,227.834
8,75,0.946489,7555,394.323,-141.385
8,78,1.02695,5575,419.056,221.529
8,73,-0.281507,-2265,-145.662,-350
8,72,-1.1003,-3847,-150.064,-440.848
8,78,-0.534624,-4398,-109.86,222.494
8,74,-1.0795,-6170,-261.805,-233.052
8,78,0.868787,4758,137.052,244.736
8,76,-0.182159,-2706,15.1319,28.5424
8,74,-0.259397,-1049,-33.3929,-215.832
8,78,0.525141,2777,329.546,197.048
8,78,-0.678604,-5259,-249.7,204.408
8,72,1.03435,8052,272.807,-434.252
8,74,-0.286257,-1246,-66.6371,-204.613
8,75,-0.154484,367,19.968,-119.361
8,79,1.03769,7937,225.785,287.845
8,75,0.0203628,1616,223.005,-101.336
8,74,-0.326987,-1542,-203.49,-218.842
8,77,0.180005,1182,27.713,138.191
8,78,-0.180659,-2064,-12.5801,222.628
8,80,-0.259209,-2956,-155.782,403.447
8,78,-0.654381,-5118,-170.38,250
8,77,0.21824,1444,57.7542,75.5016
8,73,-0.0602532,-503,183.877,-288.758
8,73,0.590033,4624,41.1208,-258.677
8,76,0.0346906,-855,34.2523,50
8,75,0.482361,4771,315.445,-73.9441
