4,42,0.305208,-115,250,252.134
4,40,-4.11103,16703,-17.9495,357.944
4,42,-0.05475,-4351,229.973,-49.8691
4,38,-0.0466887,-1622,-188.163,146.768
4,37,0.415062,1745,-260.798,233.882
4,39,-3.99647,-9458,-60.2338,-59.2127
4,38,-0.486856,-6648,-247.398,-140.504
4,39,-3.9905,-9584,-120.907,-132.085
4,44,-3.82204,-5451,357.622,77.5656
4,37,0.0382253,-2142,-316.015,14.6424
4,42,-4.95857,-6462,189.6,-149.975
4,38,-0.228132,-3809,-194.546,-335.013
4,39,-3.87555,-11776,-102.542,-174.022
4,41,-3.87783,17866,115.482,308.004
4,39,-4.03344,-8592,-75.7883,-216.4
4,43,-2.94776,7770,301.504,246.159
4,37,-0.20753,-4856,-311.442,-188.095
4,42,0.301066,-159,153.877,252.865
4,40,-3.95461,11863,-27.266,-189.865
4,43,-3.0124,10247,282.368,260.26
4,43,-2.9317,7187,266.286,95.1226
4,38,-0.494784,-6728,-175.199,-210.971
4,42,-4.86701,-8018,218.957,-283.796
4,37,0.163554,-727,-283.602,353.993
4,42,-4.83737,-8457,187.495,-229.881
4,40,-3.76186,7538,-34.4959,-350.287
4,40,-4.15201,17956,2.05089,228.808
4,38,-0.635763,-8083,-150,-336.419
4,36,-4.53099,1831,-352.166,285.67
4,37,-0.183334,-4607,-334.051,-255.808
4,37,0.605871,3230,-332.783,211.22
4,37,0.632846,3416,-275.604,413.12
4,42,0.633138,2850,185.228,370.963
4,37,-0.532485,-7665,-331.419,-293.324
4,42,-4.87795,-7851,229.373,28.8659
4,44,-3.95421,-1886,401.189,334.238
4,44,-3.98639,-1054,356.815,120.593
4,43,-2.99792,9651,312.89,49.8556
4,37,0.351282,1175,-333.855,162.102
4,39,-3.93461,-10715,-115.104,-269.828
4,42,0.250427,-709,150,228.409
4,39,-4.33169,-446,-60.3758,207.644
4,41,-3.8368,16652,144.456,36.605
4,42,-4.90783,-7371,169.059,-295.613
4,40,-3.91562,10790,29.139,-0.0601652
4,41,-3.45469,7149,79.767,-245.219
4,42,0.393954,785,158.872,178.631
4,40,-3.8353,8926,-31.2867,-283.429
4,39,-4.20393,-3989,-141.67,-29.8955
4,37,-0.0367993,-3002,-276.078,-24.2065
4,43,-2.92562,6970,319.595,262.984
4,41,-3.75408,14101,105.979,21.3506
4,37,-0.511746,-7513,-314.998,-278.168
4,42,0.481684,1601,171.182,193.534
4,42,0.132916,-2068,234.497,129.736
4,40,-4.03937,14447,9.55111,205.424
4,38,-0.282836,-4443,-184.209,-249.137
4,41,-3.62185,10414,81.8018,-156.587
4,40,-3.89477,10256,-27.9463,-152.796
4,42,-4.96795,-6286,170.167,-187.363
4,38,-0.162094,-3025,-150,-287.953
4,40,-4.02042,13837,26.9437,-141.875
4,43,-2.75661,2467,314.641,-337.225
4,42,0.615405,2714,153.994,165.931
